band_name,album,song_name,listen_date
Elvis Costello,My Aim Is True,Pay It Back,1/29/13
Elvis Costello,My Aim Is True,Mystery Dance,1/29/13
Elvis Costello,My Aim Is True,Less Than Zero,1/29/13
Elvis Costello,My Aim Is True,(The Angels Wanna Wear My) Red Shoes,1/29/13
Elvis Costello,My Aim Is True,Sneaky Feelings,1/29/13
Elvis Costello,My Aim Is True,Alison,1/29/13
Elvis Costello,My Aim Is True,Blame It On Cain,1/29/13
Elvis Costello,My Aim Is True,No Dancing,1/29/13
Elvis Costello,My Aim Is True,Miracle Man,1/29/13
Elvis Costello,My Aim Is True,(The Angels Wanna Wear My) Red Shoes,1/27/13
Elvis Costello,The Costello Show: King Of America,Sleep Of The Just,12/28/12
Elvis Costello,The Costello Show: King Of America,Suit Of Lights,12/28/12
Elvis Costello,The Costello Show: King Of America,Jack Of All Parades,12/28/12
Elvis Costello,The Costello Show: King Of America,The Big Light,12/28/12
Elvis Costello,The Costello Show: King Of America,Poisoned Rose,12/28/12
Elvis Costello,The Costello Show: King Of America,Eisenhower Blues,12/28/12
Elvis Costello,The Costello Show: King Of America,American Without Tears,12/28/12
Elvis Costello,The Costello Show: King Of America,I'll Wear It Proudly,12/28/12
Elvis Costello,The Costello Show: King Of America,Little Palaces,12/28/12
Elvis Costello,The Costello Show: King Of America,Indoor Fireworks,12/28/12
Elvis Costello,The Costello Show: King Of America,Glitter Gulch,12/28/12
Elvis Costello,The Costello Show: King Of America,Don't Let Me Be Misunderstood,12/28/12
Elvis Costello,The Costello Show: King Of America,Our Little Angel,12/28/12
Elvis Costello,The Costello Show: King Of America,Lovable,12/28/12
Elvis Costello,The Costello Show: King Of America,Brilliant Mistake,12/28/12
Elvis Costello,My Aim Is True,(The Angels Wanna Wear My) Red Shoes,12/26/12
Elvis Costello,My Aim Is True,(The Angels Wanna Wear My) Red Shoes,12/24/12
Elvis Costello,My Aim Is True,Sneaky Feelings,12/24/12
Elvis Costello,My Aim Is True,Alison,12/22/12
Elvis Costello,My Aim Is True,Miracle Man,12/22/12
Elvis Costello,My Aim Is True,Welcome To The Working Week,12/22/12
Elvis Costello,My Aim Is True,Watching the Detectives,12/22/12
Elvis Costello,My Aim Is True,Waiting For The End Of The World,12/22/12
Elvis Costello,My Aim Is True,I'm Not Angry,12/22/12
Elvis Costello,The Best Of The First 10 Years,Alison,12/22/12
Elvis Costello,My Aim Is True,No Dancing,10/24/12
Elvis Costello,My Aim Is True,Miracle Man,10/24/12
Elvis Costello,My Aim Is True,Welcome To The Working Week,10/24/12
Elvis Costello,My Aim Is True,Watching The Detectives - 1997/Live At The Nashville Rooms,3/22/12
Elvis Costello,T Bone Burnett Presents: The Speaking Clock Revue - Live from The Beacon Theatre,Jimmie Standing In The Rain,1/10/12
Elvis Costello,My Aim Is True,Welcome To The Working Week - Demo,12/6/11
Elvis Costello,My Aim Is True,Stranger In The House - Out-Take,12/6/11
Elvis Costello,My Aim Is True,Radio Sweetheart - Out-Take,12/6/11
Elvis Costello,My Aim Is True,living in paradise - early version,12/6/11
Elvis Costello,My Aim Is True,No Action - EarlyVersion,12/6/11
Elvis Costello,My Aim Is True,Watching the Detectives,12/6/11
Elvis Costello,My Aim Is True,Waiting For The End Of The World,12/6/11
Elvis Costello,My Aim Is True,I'm Not Angry,12/6/11
Elvis Costello,My Aim Is True,Pay It Back,12/6/11
Elvis Costello,My Aim Is True,Mystery Dance,12/6/11
Elvis Costello,My Aim Is True,Less Than Zero,12/6/11
Elvis Costello,My Aim Is True,(The Angels Wanna Wear My) Red Shoes,12/6/11
Elvis Costello,My Aim Is True,Sneaky Feelings,12/6/11
Elvis Costello,My Aim Is True,Alison,12/6/11
Elvis Costello,My Aim Is True,Blame It On Cain,12/6/11
Elvis Costello,My Aim Is True,No Dancing,12/6/11
Elvis Costello,My Aim Is True,Miracle Man,12/6/11
Elvis Costello,My Aim Is True,Welcome To The Working Week,12/6/11
Elvis Costello,King of America,Brilliant Mistake,6/23/11
Elvis Costello,All This Useless Beauty,It's Time,6/17/11
Elvis Costello,All This Useless Beauty,It's Time,6/17/11
Elvis Costello,Mighty Like a Rose,So Like Candy,6/9/11
Elvis Costello,Spike [Expanded] (2 of 2),Deep Dark Truthful Mirror (demo),6/9/11
Elvis Costello,King of America,Jack Of All Parades,6/7/11
Elvis Costello,King of America,Brilliant Mistake,6/1/11
Elvis Costello,All This Useless Beauty,Distorted Angel,5/23/11
Elvis Costello,King of America,Glitter Gulch,5/17/11
Elvis Costello,North,Let Me Tell You About Her,5/16/11
Elvis Costello,Spike [Expanded] (1 of 2),Satellite,5/12/11
Elvis Costello,Spike [Expanded] (2 of 2),You're No Good,5/10/11
Elvis Costello,All This Useless Beauty,Starting to Come to Me,5/9/11
Elvis Costello,Spike [Expanded] (2 of 2),Tramp the Dirt Down (demo),5/5/11
Elvis Costello,Mighty Like a Rose,Georgie and Her Rival,5/2/11
Elvis Costello,Spike [Expanded] (1 of 2),...This Town...,4/28/11
Elvis Costello,North,Let Me Tell You About Her,4/26/11
Elvis Costello,When I Was Cruel,Episode Of Blonde,4/26/11
Elvis Costello,All This Useless Beauty,You Bowed Down,4/11/11
Elvis Costello,Mighty Like a Rose,How to Be Dumb,4/10/11
Elvis Costello,All This Useless Beauty,Complicated Shadows,4/10/11
Elvis Costello,Brutal Youth,Rocking Horse Road,3/29/11
Elvis Costello,When I Was Cruel,15 Petals,3/3/11
Elvis Costello,All This Useless Beauty,Complicated Shadows,2/3/11
Elvis Costello,King of America,Our Little Angel,2/3/11
Elvis Costello,Brutal Youth,20% Amnesia,12/10/10
Elvis Costello,Spike [Expanded] (2 of 2),Stalin Malone (vocal version),11/29/10
Elvis Costello,King of America,The People's Limousine,11/19/10
Elvis Costello,Spike [Expanded] (2 of 2),Deep Dark Truthful Mirror (demo),11/18/10
Elvis Costello,Spike [Expanded] (1 of 2),Baby Plays Around,11/11/10
Elvis Costello,Spike [Expanded] (2 of 2),This Town... [Demo Version],11/5/10
Elvis Costello,Mighty Like a Rose,Broken,11/3/10
Elvis Costello,Mighty Like a Rose,Playboy to a Man,10/1/10
Elvis Costello,My Aim Is True,Welcome To The Working Week,7/2/10
Elvis Costello,Spike [Expanded] (1 of 2),Any King's Shilling,6/21/10
Elvis Costello,Brutal Youth,London's Brilliant Parade,6/17/10
Elvis Costello,Spike [Expanded] (2 of 2),Tramp the Dirt Down (demo),6/8/10
Elvis Costello,Brutal Youth,20% Amnesia,6/3/10
Elvis Costello,King of America,The People's Limousine,5/27/10
Elvis Costello,When I Was Cruel,Dust,5/27/10
Elvis Costello,Spike [Expanded] (2 of 2),Baby Plays Around (demo),5/26/10
Elvis Costello,Spike [Expanded] (1 of 2),Let Him Dangle,5/14/10
Elvis Costello,My Aim Is True,Less Than Zero,5/11/10
Elvis Costello,Spike [Expanded] (2 of 2),Baby Plays Around (demo),5/7/10
Elvis Costello,King of America,Suffering Face,5/7/10
Elvis Costello,Brutal Youth,You Tripped at Every Step,5/3/10
Elvis Costello,Brutal Youth,You Tripped at Every Step,5/3/10
Elvis Costello,When I Was Cruel,Spooky Girlfriend,3/12/10
Elvis Costello,Spike [Expanded] (2 of 2),B 12 Last Boat Leaving [Demo Version],3/9/10
Elvis Costello,King of America,I'll Wear It Proudly,3/8/10
Elvis Costello,North,When It Sings,3/8/10
Elvis Costello,Brutal Youth,Still Too Soon to Know,2/17/10
Elvis Costello,Mighty Like a Rose,After the Fall,2/17/10
Elvis Costello,When I Was Cruel,Soul For Hire,2/9/10
Elvis Costello,All This Useless Beauty,Poor Fractured Atlas,1/17/10
Elvis Costello,Spike [Expanded] (2 of 2),B 12 Last Boat Leaving [Demo Version],1/16/10
Elvis Costello,Kojak Variety,Payday,1/15/10
Elvis Costello,North,I'm In The Mood Again,1/12/10
Elvis Costello,Spike [Expanded] (2 of 2),Let Him Dangle (demo),1/10/10
Elvis Costello,Mighty Like a Rose,All Grown Up,1/8/10
Elvis Costello,Mighty Like a Rose,All Grown Up,1/8/10
Elvis Costello,King of America,They'll Never Take Her Love From Me,1/7/10
Elvis Costello,King of America,They'll Never Take Her Love From Me,1/7/10
Elvis Costello,Until The End Of The World,Days,1/6/10
Elvis Costello,Until The End Of The World,Days,1/6/10
Elvis Costello,All This Useless Beauty,Shallow Grave,1/4/10
Elvis Costello,All This Useless Beauty,Shallow Grave,1/4/10
Elvis Costello,My Aim Is True,Welcome To The Working Week,1/3/10
Elvis Costello,My Aim Is True,Welcome To The Working Week,1/3/10
Elvis Costello,Spike [Expanded] (2 of 2),Tramp the Dirt Down (demo),12/30/09
Elvis Costello,Spike [Expanded] (2 of 2),Tramp the Dirt Down (demo),12/30/09
Elvis Costello,My Aim Is True,I'm Not Angry,12/28/09
Elvis Costello,My Aim Is True,I'm Not Angry,12/28/09
Elvis Costello,North,You Left Me In The Dark,12/28/09
Elvis Costello,North,You Left Me In The Dark,12/28/09
Elvis Costello,Brutal Youth,You Tripped at Every Step,12/1/09
Elvis Costello,My Aim Is True,Less Than Zero,11/12/09
Elvis Costello,North,Let Me Tell You About Her,11/8/09
Elvis Costello,Brutal Youth,Pony St.,11/6/09
Elvis Costello,Kojak Variety,Pouring Water on a Drowning Man,10/19/09
Elvis Costello,King of America,Sleep Of The Just,9/25/09
Elvis Costello,Spike [Expanded] (1 of 2),Veronica,9/13/09
Elvis Costello,Mighty Like a Rose,How to Be Dumb,9/11/09
Elvis Costello,Spike [Expanded] (1 of 2),Let Him Dangle,5/5/09
Elvis Costello,My Aim Is True,Alison,5/5/09
Elvis Costello,All This Useless Beauty,It's Time,3/17/09
Elvis Costello,Brutal Youth,London's Brilliant Parade,3/10/09
Elvis Costello,North,Fallen,3/10/09
Elvis Costello,Spike [Expanded] (2 of 2),This Town... [Demo Version],3/9/09
Elvis Costello,Brutal Youth,You Tripped at Every Step,3/5/09
Elvis Costello,When I Was Cruel,Tart,3/4/09
Elvis Costello,When I Was Cruel,Tear Off Your Own Head (It's A Doll Revolution),3/4/09
Elvis Costello,Spike [Expanded] (1 of 2),Let Him Dangle,3/2/09
Elvis Costello,My Aim Is True,No Dancing,2/27/09
Elvis Costello,King of America,I'll Wear It Proudly,2/27/09
Elvis Costello,Kojak Variety,Please Stay,2/26/09
Elvis Costello,All This Useless Beauty,Complicated Shadows,2/26/09
Elvis Costello,North,Let Me Tell You About Her,2/25/09
Elvis Costello,When I Was Cruel,Alibi,2/25/09
Elvis Costello,North,You Turned To Me,2/24/09
Elvis Costello,Mighty Like a Rose,How to Be Dumb,7/21/08
Elvis Costello,,Pump It Up,6/23/08
Elvis Costello,Spike,Baby Plays Around,6/16/08
Elvis Costello & Bill Frisell,Sweetest Punch: The Songs of Costello and Bacharach,Such Unlikely Lovers,2/3/11
Elvis Costello & Bill Frisell,Sweetest Punch: The Songs of Costello and Bacharach,I Still Have That Other Girl (,11/17/10
Elvis Costello & Bill Frisell,Sweetest Punch: The Songs of Costello and Bacharach,I Still Have That Other Girl,2/1/10
Elvis Costello & Bill Frisell,Sweetest Punch: The Songs of Costello and Bacharach,Painted from Memory (Reprise),12/28/09
Elvis Costello & Bill Frisell,Sweetest Punch: The Songs of Costello and Bacharach,Painted from Memory (Reprise),12/28/09
Elvis Costello & Bill Frisell,Sweetest Punch: The Songs of Costello and Bacharach,Tears At The Birthday Party,12/4/09
Elvis Costello & Bill Frisell,Sweetest Punch: The Songs of Costello and Bacharach,I Still Have That Other Girl,11/12/09
Elvis Costello & Bill Frisell,Sweetest Punch: The Songs of Costello and Bacharach,The Sweetest Punch,10/19/09
Elvis Costello & Bill Frisell,Sweetest Punch: The Songs of Costello and Bacharach,Painted from Memory (Reprise),10/13/09
Elvis Costello & Bill Frisell,Sweetest Punch: The Songs of Costello and Bacharach,Such Unlikely Lovers,10/10/09
Elvis Costello & Bill Frisell,Sweetest Punch: The Songs of Costello and Bacharach,I Still Have That Other Girl (,3/5/09
Elvis Costello & Burt Bacharach,Painted from Memory,This House Is Empty Now,6/2/11
Elvis Costello & Burt Bacharach,Painted from Memory,My Thief,5/5/11
Elvis Costello & Burt Bacharach,Painted from Memory,Toledo,4/9/11
Elvis Costello & Burt Bacharach,Painted from Memory,The Sweetest Punch,4/7/11
Elvis Costello & Burt Bacharach,Painted from Memory,I Still Have That Other Girl,3/30/11
Elvis Costello & Burt Bacharach,Painted from Memory,What's Her Name Today,2/18/11
Elvis Costello & Burt Bacharach,Painted from Memory,My Thief,9/30/10
Elvis Costello & Burt Bacharach,Painted from Memory,The Long Division,5/14/10
Elvis Costello & Burt Bacharach,Painted from Memory,What's Her Name Today,2/9/10
Elvis Costello & Burt Bacharach,Painted from Memory,The Sweetest Punch,11/8/09
Elvis Costello & Burt Bacharach,Painted from Memory,What's Her Name Today,9/21/09
Elvis Costello & Burt Bacharach,Painted from Memory,What's Her Name Today,9/21/09
Elvis Costello & The Attractions,The Best Of The First 10 Years,(What's So Funny 'Bout) Peace Love And Understanding,8/22/14
Elvis Costello & The Attractions,The Best Of The First 10 Years,Oliver's Army,8/22/14
Elvis Costello & The Attractions,The Best Of The First 10 Years,New Lace Sleeves,8/22/14
Elvis Costello & The Attractions,The Best Of The First 10 Years,New Lace Sleeves,8/18/14
Elvis Costello & The Attractions,The Best Of The First 10 Years,Accidents Will Happen,4/9/13
Elvis Costello & The Attractions,The Best Of The First 10 Years,Radio Radio,4/9/13
Elvis Costello & The Attractions,The Best Of The First 10 Years,(I Don't Want To Go To) Chelsea,4/9/13
Elvis Costello & The Attractions,The Best Of The First 10 Years,New Lace Sleeves,2/5/13
Elvis Costello & The Attractions,The Best Of The First 10 Years,Clubland,2/5/13
Elvis Costello & The Attractions,The Best Of The First 10 Years,High Fidelity,2/5/13
Elvis Costello & The Attractions,The Best Of The First 10 Years,I Can't Stand Up For Falling Down,2/5/13
Elvis Costello & The Attractions,The Best Of The First 10 Years,(What's So Funny 'Bout) Peace Love And Understanding,2/5/13
Elvis Costello & The Attractions,The Best Of The First 10 Years,Oliver's Army,2/5/13
Elvis Costello & The Attractions,The Best Of The First 10 Years,Accidents Will Happen,2/5/13
Elvis Costello & The Attractions,The Best Of The First 10 Years,Radio Radio,2/5/13
Elvis Costello & The Attractions,The Best Of The First 10 Years,Pump It Up,2/5/13
Elvis Costello & The Attractions,The Best Of The First 10 Years,(I Don't Want To Go To) Chelsea,2/5/13
Elvis Costello & The Attractions,The Best Of The First 10 Years,Good Year For The Roses,2/1/13
Elvis Costello & The Attractions,The Best Of The First 10 Years,New Lace Sleeves,2/1/13
Elvis Costello & The Attractions,The Best Of The First 10 Years,Clubland,2/1/13
Elvis Costello & The Attractions,The Best Of The First 10 Years,High Fidelity,2/1/13
Elvis Costello & The Attractions,The Best Of The First 10 Years,I Can't Stand Up For Falling Down,2/1/13
Elvis Costello & The Attractions,The Best Of The First 10 Years,(What's So Funny 'Bout) Peace Love And Understanding,2/1/13
Elvis Costello & The Attractions,The Best Of The First 10 Years,Oliver's Army,2/1/13
Elvis Costello & The Attractions,The Best Of The First 10 Years,Accidents Will Happen,2/1/13
Elvis Costello & The Attractions,The Best Of The First 10 Years,Radio Radio,2/1/13
Elvis Costello & The Attractions,The Best Of The First 10 Years,Pump It Up,2/1/13
Elvis Costello & The Attractions,The Best Of The First 10 Years,(I Don't Want To Go To) Chelsea,2/1/13
Elvis Costello & The Attractions,The Best Of The First 10 Years,Every Day I Write The Book,2/1/13
Elvis Costello & The Attractions,The Best Of The First 10 Years,Almost Blue,2/1/13
Elvis Costello & The Attractions,The Best Of The First 10 Years,Man Out Of Time,2/1/13
Elvis Costello & The Attractions,The Best Of The First 10 Years,Beyond Belief,2/1/13
Elvis Costello & The Attractions,The Best Of The First 10 Years,Good Year For The Roses,2/1/13
Elvis Costello & The Attractions,The Best Of The First 10 Years,New Lace Sleeves,2/1/13
Elvis Costello & The Attractions,The Best Of The First 10 Years,Clubland,2/1/13
Elvis Costello & The Attractions,The Best Of The First 10 Years,High Fidelity,2/1/13
Elvis Costello & The Attractions,The Best Of The First 10 Years,I Can't Stand Up For Falling Down,2/1/13
Elvis Costello & The Attractions,The Best Of The First 10 Years,(What's So Funny 'Bout) Peace Love And Understanding,2/1/13
Elvis Costello & The Attractions,The Best Of The First 10 Years,Oliver's Army,2/1/13
Elvis Costello & The Attractions,The Best Of The First 10 Years,Accidents Will Happen,2/1/13
Elvis Costello & The Attractions,The Best Of The First 10 Years,Radio Radio,2/1/13
Elvis Costello & The Attractions,The Best Of The First 10 Years,(I Don't Want To Go To) Chelsea,2/1/13
Elvis Costello & The Attractions,The Best Of The First 10 Years,Shipbuilding,1/29/13
Elvis Costello & The Attractions,The Best Of The First 10 Years,Every Day I Write The Book,1/29/13
Elvis Costello & The Attractions,The Best Of The First 10 Years,Almost Blue,1/29/13
Elvis Costello & The Attractions,The Best Of The First 10 Years,Man Out Of Time,1/29/13
Elvis Costello & The Attractions,The Best Of The First 10 Years,Beyond Belief,1/29/13
Elvis Costello & The Attractions,The Best Of The First 10 Years,Good Year For The Roses,1/29/13
Elvis Costello & The Attractions,The Best Of The First 10 Years,New Lace Sleeves,1/29/13
Elvis Costello & The Attractions,The Best Of The First 10 Years,Clubland,1/29/13
Elvis Costello & The Attractions,The Best Of The First 10 Years,High Fidelity,1/29/13
Elvis Costello & The Attractions,The Best Of The First 10 Years,I Can't Stand Up For Falling Down,1/29/13
Elvis Costello & The Attractions,The Best Of The First 10 Years,(What's So Funny 'Bout) Peace Love And Understanding,1/29/13
Elvis Costello & The Attractions,The Best Of The First 10 Years,Oliver's Army,1/29/13
Elvis Costello & The Attractions,The Best Of The First 10 Years,Accidents Will Happen,1/29/13
Elvis Costello & The Attractions,The Best Of The First 10 Years,Radio Radio,1/29/13
Elvis Costello & The Attractions,The Best Of The First 10 Years,Pump It Up,1/29/13
Elvis Costello & The Attractions,The Best Of The First 10 Years,(I Don't Want To Go To) Chelsea,1/29/13
Elvis Costello & The Attractions,The Best Of The First 10 Years,Oliver's Army,12/22/12
Elvis Costello & The Attractions,The Best Of The First 10 Years,Oliver's Army,12/22/12
Elvis Costello & The Attractions,All This Useless Beauty,All This Useless Beauty,12/22/12
Elvis Costello & The Attractions,The Best Of The First 10 Years,Every Day I Write The Book,10/24/12
Elvis Costello & The Attractions,The Best Of The First 10 Years,Every Day I Write The Book,10/24/12
Elvis Costello & The Attractions,All This Useless Beauty,The Other End of the Telescope,12/6/11
Elvis Costello & The Attractions,Imperial Bedroom (remastered with bonus tracks),...And In Every Home,8/3/11
Elvis Costello & The Attractions,Armed Forces,Accidents Will Happen,8/2/11
Elvis Costello & The Attractions,Cleveland Agora 12.5.77,Big Tears,6/23/11
Elvis Costello & The Attractions,Imperial Bedroom (remastered with bonus tracks),Town Cryer (demo),6/11/11
Elvis Costello & The Attractions,Trust,Pretty Words,6/10/11
Elvis Costello & The Attractions,This Years Model,Night Rally,6/9/11
Elvis Costello & The Attractions,Cleveland Agora 12.5.77,Mystery Dance,6/1/11
Elvis Costello & The Attractions,Blood & Chocolate,Poor Napoleon,5/28/11
Elvis Costello & The Attractions,Cleveland Agora 12.5.77,You Belong To Me,5/27/11
Elvis Costello & The Attractions,Almost Blue,Too Far Gone,5/10/11
Elvis Costello & The Attractions,Trust,Watch Your Step,5/5/11
Elvis Costello & The Attractions,Punch The Clock,Pills and Soap,5/4/11
Elvis Costello & The Attractions,Trust,New Lace Sleeves,5/4/11
Elvis Costello & The Attractions,Almost Blue,Why Don't You Love Me (Like Yo,5/4/11
Elvis Costello & The Attractions,The Very Best Of (1977-86),Clubland,4/26/11
Elvis Costello & The Attractions,Punch The Clock,Let Them All Talk,4/15/11
Elvis Costello & The Attractions,The Very Best Of (1977-86),Oliver's Army,4/12/11
Elvis Costello & The Attractions,The Very Best Of (1977-86),Oliver's Army,4/12/11
Elvis Costello & The Attractions,The Very Best Of (1977-86),Watch Your Step,4/11/11
Elvis Costello & The Attractions,Trust,Watch Your Step,4/11/11
Elvis Costello & The Attractions,Cleveland Agora 12.5.77,You Belong To Me,4/10/11
Elvis Costello & The Attractions,Imperial Bedroom (remastered with bonus tracks),...and In Every Home (Rehearsa,4/10/11
Elvis Costello & The Attractions,The Very Best Of (1977-86),Love Field,4/9/11
Elvis Costello & The Attractions,Armed Forces,Moods For Moderns,3/30/11
Elvis Costello & The Attractions,Get Happy!!,Secondary Modern,2/25/11
Elvis Costello & The Attractions,Imperial Bedroom (remastered with bonus tracks),You Little Fool (demo),2/9/11
Elvis Costello & The Attractions,Imperial Bedroom (remastered with bonus tracks),Man Out of Time (demo),2/9/11
Elvis Costello & The Attractions,Imperial Bedroom (remastered with bonus tracks),Man out of Time (alternate version),2/3/11
Elvis Costello & The Attractions,Punch The Clock,Everyday I Write the Book (live),12/8/10
Elvis Costello & The Attractions,Imperial Bedroom (remastered with bonus tracks),Town Cryer,12/8/10
Elvis Costello & The Attractions,Imperial Bedroom (remastered with bonus tracks),Imperial Bedroom,11/29/10
Elvis Costello & The Attractions,Almost Blue,Brown To Blue,11/26/10
Elvis Costello & The Attractions,The Very Best Of (1977-86),Clubland,7/23/10
Elvis Costello & The Attractions,Almost Blue,Colour Of The Blues,6/29/10
Elvis Costello & The Attractions,Blood & Chocolate,Battered Old Bird,6/27/10
Elvis Costello & The Attractions,Cleveland Agora 12.5.77,Big Tears,6/17/10
Elvis Costello & The Attractions,Get Happy!!,Man Called Uncle,6/17/10
Elvis Costello & The Attractions,Almost Blue,Colour Of The Blues,6/17/10
Elvis Costello & The Attractions,The Very Best Of (1977-86),High Fidelity,6/17/10
Elvis Costello & The Attractions,Goodbye Cruel World,Home Truth,6/15/10
Elvis Costello & The Attractions,Get Happy!!,I Can`t Stand Up For Falling,6/7/10
Elvis Costello & The Attractions,This Years Model,You Belong To Me,6/4/10
Elvis Costello & The Attractions,Punch The Clock,Walking on Thin Ice,6/3/10
Elvis Costello & The Attractions,Imperial Bedroom (remastered with bonus tracks),Little Savage,6/3/10
Elvis Costello & The Attractions,Trust,Pretty Words,5/28/10
Elvis Costello & The Attractions,Imperial Bedroom (remastered with bonus tracks),...And In Every Home,5/27/10
Elvis Costello & The Attractions,Armed Forces,Two Little Hitlers,5/25/10
Elvis Costello & The Attractions,Imperial Bedroom (remastered with bonus tracks),Almost Blue,5/18/10
Elvis Costello & The Attractions,Blood & Chocolate,Battered Old Bird,5/18/10
Elvis Costello & The Attractions,The Very Best Of (1977-86),Love Field,5/12/10
Elvis Costello & The Attractions,Punch The Clock,Walking on Thin Ice,5/10/10
Elvis Costello & The Attractions,Punch The Clock,The Invisible Man,5/10/10
Elvis Costello & The Attractions,Blood & Chocolate,Honey Are You Straight Or Are,5/7/10
Elvis Costello & The Attractions,Imperial Bedroom (remastered with bonus tracks),Town Cryer,5/3/10
Elvis Costello & The Attractions,Imperial Bedroom (remastered with bonus tracks),Town Cryer,5/3/10
Elvis Costello & The Attractions,Cleveland Agora 12.5.77,Waiting for the End of the World,4/19/10
Elvis Costello & The Attractions,Armed Forces,Big Boys,3/12/10
Elvis Costello & The Attractions,Imperial Bedroom (remastered with bonus tracks),Man Out Of Time,3/9/10
Elvis Costello & The Attractions,Imperial Bedroom (remastered with bonus tracks),Town Cryer (fast version),3/9/10
Elvis Costello & The Attractions,Trust,Big Sister's Clothes,3/5/10
Elvis Costello & The Attractions,Punch The Clock,Charm School,2/22/10
Elvis Costello & The Attractions,200_cigarettes,What's So Funny About,2/12/10
Elvis Costello & The Attractions,Imperial Bedroom (remastered with bonus tracks),The Town Where Time Stood Stil,1/21/10
Elvis Costello & The Attractions,Blood & Chocolate,Battered Old Bird,1/18/10
Elvis Costello & The Attractions,Punch The Clock,Let Them All Talk,1/15/10
Elvis Costello & The Attractions,Imperial Bedroom (remastered with bonus tracks),The Loved Ones,1/15/10
Elvis Costello & The Attractions,Punch The Clock,The Element Within Her,1/8/10
Elvis Costello & The Attractions,Punch The Clock,The Element Within Her,1/8/10
Elvis Costello & The Attractions,Trust,Shot With His Own Gun,1/8/10
Elvis Costello & The Attractions,Trust,Shot With His Own Gun,1/8/10
Elvis Costello & The Attractions,Get Happy!!,King Horse,1/7/10
Elvis Costello & The Attractions,Get Happy!!,King Horse,1/7/10
Elvis Costello & The Attractions,Punch The Clock,Mouth Almighty,1/3/10
Elvis Costello & The Attractions,Punch The Clock,Mouth Almighty,1/3/10
Elvis Costello & The Attractions,Armed Forces,Oliver's Army,12/25/09
Elvis Costello & The Attractions,Punch The Clock,Shatterproof,12/17/09
Elvis Costello & The Attractions,This Years Model,Night Rally,12/9/09
Elvis Costello & The Attractions,Blood & Chocolate,Honey Are You Straight Or Are,12/8/09
Elvis Costello & The Attractions,Imperial Bedroom (remastered with bonus tracks),Kid About It (alternate version),11/21/09
Elvis Costello & The Attractions,Goodbye Cruel World,Sour Milk-cow Blues,11/17/09
Elvis Costello & The Attractions,Punch The Clock,Walking on Thin Ice,11/17/09
Elvis Costello & The Attractions,The Very Best Of (1977-86),High Fidelity,11/12/09
Elvis Costello & The Attractions,Almost Blue,A Good Year For The Roses,11/9/09
Elvis Costello & The Attractions,The Very Best Of (1977-86),Beyond Belief,11/8/09
Elvis Costello & The Attractions,Goodbye Cruel World,Home Truth,11/8/09
Elvis Costello & The Attractions,Goodbye Cruel World,The Comedians,11/6/09
Elvis Costello & The Attractions,Get Happy!!,Five Gears In Reverse,11/6/09
Elvis Costello & The Attractions,Imperial Bedroom (remastered with bonus tracks),Shabby Doll,10/19/09
Elvis Costello & The Attractions,The Very Best Of (1977-86),Watching The Detectives,10/15/09
Elvis Costello & The Attractions,Imperial Bedroom (remastered with bonus tracks),The World of Broken Hearts,10/13/09
Elvis Costello & The Attractions,This Years Model,Lip Service,10/10/09
Elvis Costello & The Attractions,,All This Useless Beauty,9/11/09
Elvis Costello & The Attractions,Imperial Bedroom (remastered with bonus tracks),Town Cryer,9/11/09
Elvis Costello & The Attractions,Trust,Shot With His Own Gun,6/29/09
Elvis Costello & The Attractions,Goodbye Cruel World,Joe Porterhouse,6/22/09
Elvis Costello & The Attractions,Blood & Chocolate,Honey Are You Straight Or Are,6/22/09
Elvis Costello & The Attractions,Cleveland Agora 12.5.77,Pump It Up,5/7/09
Elvis Costello & The Attractions,Almost Blue,Brown To Blue,5/5/09
Elvis Costello & The Attractions,Imperial Bedroom (remastered with bonus tracks),From Head to Toe,5/4/09
Elvis Costello & The Attractions,Blood & Chocolate,Home Is Anywhere You Hang Your Head,3/10/09
Elvis Costello & The Attractions,Imperial Bedroom (remastered with bonus tracks),Shabby Doll (demo),3/10/09
Elvis Costello & The Attractions,Trust,Luxembourg,3/10/09
Elvis Costello & The Attractions,Armed Forces,Accidents Will Happen,3/7/09
Elvis Costello & The Attractions,Get Happy!!,B Movie,3/7/09
Elvis Costello & The Attractions,Armed Forces,Green Shirt,3/5/09
Elvis Costello & The Attractions,Imperial Bedroom (remastered with bonus tracks),The World of Broken Hearts,3/5/09
Elvis Costello & The Attractions,Imperial Bedroom (remastered with bonus tracks),...And In Every Home,3/4/09
Elvis Costello & The Attractions,Blood & Chocolate,Battered Old Bird,3/3/09
Elvis Costello & The Attractions,Imperial Bedroom (remastered with bonus tracks),The Stamping Ground,2/27/09
Elvis Costello & The Attractions,Imperial Bedroom (remastered with bonus tracks),Town Cryer,2/26/09
Elvis Costello & The Attractions,Punch The Clock,Pills and Soap,2/25/09
Elvis Costello & The Attractions,Imperial Bedroom (remastered with bonus tracks),Town Cryer (demo),2/25/09
Elvis Costello & The Attractions,Punch The Clock,Love Went Mad,2/25/09
Elvis Costello & The Attractions,Almost Blue,Sittin' And Thinkin',2/25/09
Elvis Costello & The Attractions,The Very Best Of (1977-86),(I Don't Want To Go To) Chelsea,2/24/09
